bedrooms,bathrooms,toilets,parking_space,title,town,state,price,price_raw,price_winsorized,log_price,total_rooms,total_wet_rooms,bathroom_bedroom_ratio,toilet_bedroom_ratio,parking_per_bedroom,has_parking,market_hub,price_band
5,5,5,4,Detached Duplex,Lekki,Lagos,38000000,38000000,38000000,17.453096744006448,15,10,1,1,0.8,Has parking,Prime commercial hub,2
4,4,4,3,Semi Detached Duplex,Ajah,Lagos,70000000,70000000,70000000,18.064005814299346,12,8,1,1,0.75,Has parking,Prime commercial hub,3
4,5,6,3,Semi Detached Duplex,Lekki,Lagos,95000000,95000000,95000000,18.36938746009113,15,11,1.25,1.5,0.75,Has parking,Prime commercial hub,4
5,6,5,4,Detached Bungalow,Port Harcourt,Rivers,20000000,20000000,20000000,16.811242881518265,16,11,1.2,1,0.8,Has parking,Major growth corridor,1
5,5,6,4,Detached Duplex,Ibeju Lekki,Lagos,120000000,120000000,120000000,18.603002309079653,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
4,4,5,4,Terraced Duplexes,Idu Industrial,Abuja,40000000,40000000,40000000,17.50439003707821,13,9,1,1.25,1,Has parking,Prime commercial hub,2
3,4,4,3,Detached Duplex,Jahi,Abuja,38000000,38000000,38000000,17.453096744006448,11,8,1.3333333333333333,1.3333333333333333,1,Has parking,Prime commercial hub,2
4,4,5,3,Detached Duplex,Ikoyi,Lagos,250000000,250000000,250000000,19.33697147982652,13,9,1,1.25,0.75,Has parking,Prime commercial hub,5
2,2,3,3,Semi Detached Bungalow,Ajah,Lagos,18000000,18000000,18000000,16.705882371415992,7,5,1,1.5,1.5,Has parking,Prime commercial hub,1
4,4,5,4,Detached Bungalow,Ayobo,Lagos,29000000,29000000,29000000,17.182806422433504,13,9,1,1.25,1,Has parking,Prime commercial hub,1
5,5,6,4,Detached Duplex,Ikoyi,Lagos,1150000000,1150000000,1150000000,20.863027780191135,16,11,1,1.2,0.8,Has parking,Prime commercial hub,5
4,4,5,4,Block Of Flats,Life Camp,Abuja,35000000,35000000,35000000,17.370858648025116,13,9,1,1.25,1,Has parking,Prime commercial hub,2
3,3,4,4,Terraced Duplexes,Ibeju Lekki,Lagos,28500000,28500000,28500000,17.1654146803266,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,1
3,3,4,4,Detached Bungalow,Victoria Island (Vi),Lagos,200000000,200000000,200000000,19.11382792951231,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,5
5,4,5,2,Detached Duplex,Lekki,Lagos,130000000,130000000,130000000,18.683045016112164,14,9,0.8,1,0.4,Has parking,Prime commercial hub,4
6,6,6,5,Detached Duplex,Lekki,Lagos,200000000,200000000,200000000,19.11382792951231,18,12,1,1,0.8333333333333334,Has parking,Prime commercial hub,5
4,5,5,4,Detached Duplex,Lekki,Lagos,170000000,170000000,170000000,18.951309000896888,14,10,1.25,1.25,1,Has parking,Prime commercial hub,4
3,3,4,1,Detached Bungalow,Ikorodu,Lagos,5000000,5000000,5000000,15.424948670398354,10,7,1,1.3333333333333333,0.3333333333333333,Has parking,Prime commercial hub,1
3,3,4,2,Terraced Duplexes,Ajah,Lagos,42000000,42000000,42000000,17.553180200057167,10,7,1,1.3333333333333333,0.6666666666666666,Has parking,Prime commercial hub,2
4,4,5,5,Detached Bungalow,Port Harcourt,Rivers,18000000,18000000,18000000,16.705882371415992,13,9,1,1.25,1.25,Has parking,Major growth corridor,1
3,3,4,5,Detached Bungalow,Lokogoma District,Anambara,25000000,25000000,25000000,17.034386422832473,10,7,1,1.3333333333333333,1.6666666666666667,Has parking,Emerging market,1
6,6,6,8,Detached Duplex,Ikeja,Lagos,100000000,100000000,100000000,18.420680753952364,18,12,1,1,1.3333333333333333,Has parking,Prime commercial hub,4
3,3,4,4,Detached Duplex,Port Harcourt,Rivers,50000000,50000000,50000000,17.72753358339242,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Major growth corridor,2
4,4,5,3,Terraced Duplexes,Lekki,Lagos,108000000,108000000,108000000,18.497641794347754,13,9,1,1.25,0.75,Has parking,Prime commercial hub,4
3,3,4,3,Block Of Flats,Galadimawa,Abuja,25000000,25000000,25000000,17.034386422832473,10,7,1,1.3333333333333333,1,Has parking,Prime commercial hub,1
3,3,4,4,Terraced Duplexes,Lekki,Lagos,30000000,30000000,30000000,17.216707972959764,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,1
5,5,6,7,Detached Duplex,Ajah,Lagos,75000000,75000000,75000000,18.132998684833918,16,11,1,1.2,1.4,Has parking,Prime commercial hub,3
4,6,6,3,Terraced Duplexes,Lekki,Lagos,65000000,65000000,65000000,17.989897843244528,16,12,1.5,1.5,0.75,Has parking,Prime commercial hub,3
2,2,3,4,Block Of Flats,Ajah,Lagos,30000000,30000000,30000000,17.216707972959764,7,5,1,1.5,2,Has parking,Prime commercial hub,1
2,3,3,3,Semi Detached Bungalow,Mowe Ofada,Ogun,7000000,7000000,7000000,15.76142084987672,8,6,1.5,1.5,1.5,Has parking,Major growth corridor,1
4,4,4,6,Semi Detached Duplex,Lekki,Lagos,110000000,110000000,110000000,18.5159909328476,12,8,1,1,1.5,Has parking,Prime commercial hub,4
5,5,6,5,Detached Duplex,Ikeja,Lagos,235000000,235000000,235000000,19.275096076363752,16,11,1,1.2,1,Has parking,Prime commercial hub,5
4,6,6,6,Semi Detached Duplex,Lekki,Lagos,40000000,40000000,40000000,17.50439003707821,16,12,1.5,1.5,1.5,Has parking,Prime commercial hub,2
4,4,5,1,Terraced Duplexes,Enugu,Enugu,120000000,120000000,120000000,18.603002309079653,13,9,1,1.25,0.25,Has parking,Emerging market,4
6,5,7,1,Detached Duplex,Lekki,Lagos,360000000,360000000,360000000,19.701614592192207,18,12,0.8333333333333334,1.1666666666666667,0.16666666666666666,Has parking,Prime commercial hub,5
3,5,5,4,Semi Detached Bungalow,Surulere,Lagos,50000000,50000000,50000000,17.72753358339242,13,10,1.6666666666666667,1.6666666666666667,1.3333333333333333,Has parking,Prime commercial hub,2
5,5,6,4,Terraced Duplexes,Guzape District,Abuja,60000000,60000000,60000000,17.909855136853043,16,11,1,1.2,0.8,Has parking,Prime commercial hub,3
3,4,5,3,Terraced Duplexes,Lekki,Lagos,27000000,27000000,27000000,17.11134746100564,12,9,1.3333333333333333,1.6666666666666667,1,Has parking,Prime commercial hub,1
5,5,6,6,Detached Bungalow,Oluyole,Oyo,22000000,22000000,22000000,16.906553056777135,16,11,1,1.2,1.2,Has parking,Major growth corridor,1
3,3,4,1,Detached Bungalow,Bwari,Abuja,25000000,25000000,25000000,17.034386422832473,10,7,1,1.3333333333333333,0.3333333333333333,Has parking,Prime commercial hub,1
4,4,4,4,Semi Detached Duplex,Lekki,Lagos,140000000,140000000,140000000,18.757152987716434,12,8,1,1,1,Has parking,Prime commercial hub,4
5,6,5,4,Detached Duplex,Ikoyi,Lagos,1000000000,1000000000,1000000000,20.72326583794641,16,11,1.2,1,0.8,Has parking,Prime commercial hub,5
4,5,6,4,Terraced Duplexes,Katampe,Abuja,85000000,85000000,85000000,18.258161826219297,15,11,1.25,1.5,1,Has parking,Prime commercial hub,3
5,5,6,5,Detached Duplex,Ajah,Lagos,78000000,78000000,78000000,18.17221939747438,16,11,1,1.2,1,Has parking,Prime commercial hub,3
4,4,5,6,Detached Duplex,Port Harcourt,Rivers,85000000,85000000,85000000,18.258161826219297,13,9,1,1.25,1.5,Has parking,Major growth corridor,3
5,7,8,4,Detached Duplex,Ikoyi,Lagos,750000000,750000000,750000000,20.435583765827964,20,15,1.4,1.6,0.8,Has parking,Prime commercial hub,5
3,3,4,5,Detached Bungalow,Ibeju Lekki,Lagos,38000000,38000000,38000000,17.453096744006448,10,7,1,1.3333333333333333,1.6666666666666667,Has parking,Prime commercial hub,2
2,2,3,2,Terraced Duplexes,Ajah,Lagos,39500000,39500000,39500000,17.491811255187805,7,5,1,1.5,1,Has parking,Prime commercial hub,2
1,6,8,4,Detached Bungalow,Ikorodu,Lagos,45000000,45000000,45000000,17.622173069956816,15,14,6,8,4,Has parking,Prime commercial hub,2
5,5,5,5,Detached Duplex,Owerri Municipal,Imo,40000000,40000000,40000000,17.50439003707821,15,10,1,1,1,Has parking,Emerging market,2
4,4,5,3,Terraced Duplexes,Karsana,Abuja,30000000,30000000,30000000,17.216707972959764,13,9,1,1.25,0.75,Has parking,Prime commercial hub,1
7,7,8,8,Detached Duplex,Ajah,Lagos,55000000,55000000,55000000,17.822843761378564,22,15,1,1.1428571428571428,1.1428571428571428,Has parking,Prime commercial hub,2
5,6,5,4,Detached Duplex,Ikeja,Lagos,250000000,250000000,250000000,19.33697147982652,16,11,1.2,1,0.8,Has parking,Prime commercial hub,5
5,5,6,3,Detached Duplex,Victoria Island (Vi),Lagos,115000000,115000000,115000000,18.560442695023177,16,11,1,1.2,0.6,Has parking,Prime commercial hub,4
7,7,7,4,Detached Duplex,Asokoro District,Abuja,700000000,700000000,700000000,20.36659089443625,21,14,1,1,0.5714285714285714,Has parking,Prime commercial hub,5
5,5,5,4,Detached Duplex,Ogudu,Lagos,160000000,160000000,160000000,18.8906843794481,15,10,1,1,0.8,Has parking,Prime commercial hub,4
6,7,9,6,Detached Duplex,Isheri,Lagos,160000000,160000000,160000000,18.8906843794481,22,16,1.1666666666666667,1.5,1,Has parking,Prime commercial hub,4
4,5,5,4,Detached Duplex,Apo,Abuja,115000000,115000000,115000000,18.560442695023177,14,10,1.25,1.25,1,Has parking,Prime commercial hub,4
3,3,4,3,Block Of Flats,Victoria Island (Vi),Lagos,155000000,155000000,155000000,18.858935681335133,10,7,1,1.3333333333333333,1,Has parking,Prime commercial hub,4
4,4,5,6,Detached Bungalow,Port Harcourt,Rivers,35000000,35000000,35000000,17.370858648025116,13,9,1,1.25,1.5,Has parking,Major growth corridor,2
4,5,5,4,Terraced Duplexes,Maitama District,Abuja,240000000,240000000,240000000,19.29614948547293,14,10,1.25,1.25,1,Has parking,Prime commercial hub,5
4,5,5,4,Block Of Flats,Agege,Lagos,86000000,86000000,86000000,18.26985786584569,14,10,1.25,1.25,1,Has parking,Prime commercial hub,3
4,4,5,3,Detached Bungalow,Enugu,Enugu,28000000,28000000,28000000,17.147715103853763,13,9,1,1.25,0.75,Has parking,Emerging market,1
4,4,4,3,Semi Detached Duplex,Enugu,Enugu,32000000,32000000,32000000,17.281246492014,12,8,1,1,0.75,Has parking,Emerging market,2
4,5,5,4,Terraced Duplexes,Ibadan,Oyo,40000000,40000000,40000000,17.50439003707821,14,10,1.25,1.25,1,Has parking,Major growth corridor,2
4,4,5,2,Semi Detached Duplex,Ajah,Lagos,55000000,55000000,55000000,17.822843761378564,13,9,1,1.25,0.5,Has parking,Prime commercial hub,2
2,2,3,3,Detached Bungalow,Mowe Ofada,Ogun,7500000,7500000,7500000,15.830413711839864,7,5,1,1.5,1.5,Has parking,Major growth corridor,1
4,4,5,3,Detached Duplex,Asokoro District,Abuja,215000000,215000000,215000000,19.186148590743098,13,9,1,1.25,0.75,Has parking,Prime commercial hub,5
4,4,5,1,Detached Duplex,Lokogoma District,Abuja,75000000,75000000,75000000,18.132998684833918,13,9,1,1.25,0.25,Has parking,Prime commercial hub,3
3,3,4,4,Detached Bungalow,Osogbo,Osun,15000000,15000000,15000000,16.52356082573315,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Emerging market,1
3,3,4,4,Block Of Flats,Ikeja,Lagos,125000000,125000000,125000000,18.643824303266577,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,4
5,1,1,4,Detached Duplex,Ikeja,Lagos,120000000,120000000,120000000,18.603002309079653,7,2,0.2,0.2,0.8,Has parking,Prime commercial hub,4
4,4,4,4,Detached Duplex,Lekki,Lagos,38000000,38000000,38000000,17.453096744006448,12,8,1,1,1,Has parking,Prime commercial hub,2
5,5,5,5,Detached Duplex,Ikeja,Lagos,230000000,230000000,230000000,19.253589871235295,15,10,1,1,1,Has parking,Prime commercial hub,5
4,5,5,4,Detached Bungalow,Surulere,Lagos,55000000,55000000,55000000,17.822843761378564,14,10,1.25,1.25,1,Has parking,Prime commercial hub,2
4,4,5,4,Terraced Duplexes,Katampe,Abuja,62500000,62500000,62500000,17.95067713070663,13,9,1,1.25,1,Has parking,Prime commercial hub,3
4,4,4,2,Semi Detached Duplex,Asokoro District,Abuja,65000000,65000000,65000000,17.989897843244528,12,8,1,1,0.5,Has parking,Prime commercial hub,3
3,3,4,4,Semi Detached Bungalow,Surulere,Lagos,50000000,50000000,50000000,17.72753358339242,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,2
3,4,4,5,Detached Bungalow,Port Harcourt,Rivers,23000000,23000000,23000000,16.951004817371683,11,8,1.3333333333333333,1.3333333333333333,1.6666666666666667,Has parking,Major growth corridor,1
1,1,1,1,Block Of Flats,Port Harcourt,Rivers,69000000,69000000,69000000,18.049617077054286,3,2,1,1,1,Has parking,Major growth corridor,3
5,6,6,4,Detached Duplex,Ajah,Lagos,90000000,90000000,90000000,18.31532023940565,17,12,1.2,1.2,0.8,Has parking,Prime commercial hub,3
5,7,6,7,Detached Duplex,Kado,Abuja,330000000,330000000,330000000,19.6146032154551,18,13,1.4,1.2,1.4,Has parking,Prime commercial hub,5
4,5,5,4,Block Of Flats,Ipaja,Lagos,125000000,125000000,125000000,18.643824303266577,14,10,1.25,1.25,1,Has parking,Prime commercial hub,4
4,6,6,6,Detached Duplex,Enugu,Enugu,50000000,50000000,50000000,17.72753358339242,16,12,1.5,1.5,1.5,Has parking,Emerging market,2
4,4,5,7,Detached Duplex,Owerri Municipal,Imo,35000000,35000000,35000000,17.370858648025116,13,9,1,1.25,1.75,Has parking,Emerging market,2
5,5,5,4,Detached Duplex,Guzape District,Abuja,170000000,170000000,170000000,18.951309000896888,15,10,1,1,0.8,Has parking,Prime commercial hub,4
4,4,4,1,Semi Detached Duplex,Kado,Abuja,270000000,270000000,270000000,19.413932520666354,12,8,1,1,0.25,Has parking,Prime commercial hub,5
3,3,4,3,Block Of Flats,Jabi,Abuja,23500000,23500000,23500000,16.97251102166758,10,7,1,1.3333333333333333,1,Has parking,Prime commercial hub,1
4,5,5,4,Block Of Flats,Surulere,Lagos,60000000,60000000,60000000,17.909855136853043,14,10,1.25,1.25,1,Has parking,Prime commercial hub,3
4,5,6,4,Terraced Duplexes,Ikeja,Lagos,75000000,75000000,75000000,18.132998684833918,15,11,1.25,1.5,1,Has parking,Prime commercial hub,3
6,5,7,4,Detached Duplex,Lekki,Lagos,400000000,400000000,400000000,19.806975107572256,18,12,0.8333333333333334,1.1666666666666667,0.6666666666666666,Has parking,Prime commercial hub,5
4,5,4,6,Detached Duplex,Ikeja,Lagos,150000000,150000000,150000000,18.826145858727198,13,9,1.25,1,1.5,Has parking,Prime commercial hub,4
5,6,6,5,Semi Detached Duplex,Ikoyi,Lagos,350000000,350000000,350000000,19.673443715304877,17,12,1.2,1.2,1,Has parking,Prime commercial hub,5
4,6,6,4,Detached Duplex,Lekki,Lagos,40000000,40000000,40000000,17.50439003707821,16,12,1.5,1.5,1,Has parking,Prime commercial hub,2
4,4,5,1,Detached Bungalow,Oredo,Edo,25000000,25000000,25000000,17.034386422832473,13,9,1,1.25,0.25,Has parking,Emerging market,1
3,3,3,4,Detached Bungalow,Lugbe District,Abuja,28000000,28000000,28000000,17.147715103853763,9,6,1,1,1.3333333333333333,Has parking,Prime commercial hub,1
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,180000000,180000000,180000000,19.00846741441004,13,9,1,1.25,1,Has parking,Prime commercial hub,4
2,2,2,5,Detached Bungalow,Epe,Lagos,12000000,12000000,12000000,16.300417291085605,6,4,1,1,2.5,Has parking,Prime commercial hub,1
4,4,4,6,Detached Duplex,Ajah,Lagos,65000000,65000000,65000000,17.989897843244528,12,8,1,1,1.5,Has parking,Prime commercial hub,3
3,3,4,5,Detached Bungalow,Mowe Ofada,Ogun,10499000,10499000,10499000,16.16679066774424,10,7,1,1.3333333333333333,1.6666666666666667,Has parking,Major growth corridor,1
5,5,8,4,Detached Duplex,Lekki,Lagos,450000000,450000000,450000000,19.92475814295086,18,13,1,1.6,0.8,Has parking,Prime commercial hub,5
5,6,6,1,Detached Duplex,Lagos Island,Lagos,500000000,500000000,500000000,20.030118658386467,17,12,1.2,1.2,0.2,Has parking,Prime commercial hub,5
5,5,5,2,Block Of Flats,Port Harcourt,Rivers,28000000,28000000,28000000,17.147715103853763,15,10,1,1,0.4,Has parking,Major growth corridor,1
5,6,7,5,Semi Detached Duplex,Ajah,Lagos,70000000,70000000,70000000,18.064005814299346,18,13,1.2,1.4,1,Has parking,Prime commercial hub,3
5,6,6,1,Detached Duplex,Obio-Akpor,Rivers,77000000,77000000,77000000,18.15931599280497,17,12,1.2,1.2,0.2,Has parking,Major growth corridor,3
4,4,5,4,Detached Bungalow,Ogudu,Lagos,58000000,58000000,58000000,17.87595358575207,13,9,1,1.25,1,Has parking,Prime commercial hub,2
4,4,5,3,Terraced Duplexes,Lekki,Lagos,48990000,48990000,48990000,17.707126774027085,13,9,1,1.25,0.75,Has parking,Prime commercial hub,2
3,3,5,3,Terraced Duplexes,Ajah,Lagos,35000000,35000000,35000000,17.370858648025116,11,8,1,1.6666666666666667,1,Has parking,Prime commercial hub,2
5,6,7,4,Detached Duplex,Lekki,Lagos,60000000,60000000,60000000,17.909855136853043,18,13,1.2,1.4,0.8,Has parking,Prime commercial hub,3
9,1,1,2,Detached Duplex,Asokoro District,Abuja,1000000000,1000000000,1000000000,20.72326583794641,11,2,0.1111111111111111,0.1111111111111111,0.2222222222222222,Has parking,Prime commercial hub,5
4,4,5,5,Terraced Duplexes,Jabi,Abuja,60000000,60000000,60000000,17.909855136853043,13,9,1,1.25,1.25,Has parking,Prime commercial hub,3
5,5,6,4,Detached Duplex,Life Camp,Abuja,235000000,235000000,235000000,19.275096076363752,16,11,1,1.2,0.8,Has parking,Prime commercial hub,5
3,3,3,3,Detached Duplex,Ibeju Lekki,Lagos,34000000,34000000,34000000,17.341871111992198,9,6,1,1,1,Has parking,Prime commercial hub,2
8,8,9,2,Detached Duplex,Guzape District,Abuja,300000000,300000000,300000000,19.519293035953808,25,17,1,1.125,0.25,Has parking,Prime commercial hub,5
5,6,5,4,Detached Duplex,Lekki,Lagos,65000000,65000000,65000000,17.989897843244528,16,11,1.2,1,0.8,Has parking,Prime commercial hub,3
1,1,1,4,Detached Duplex,Mabushi,Abuja,420000000,420000000,420000000,19.85576527162264,3,2,1,1,4,Has parking,Prime commercial hub,5
1,5,5,4,Detached Bungalow,Yaba,Lagos,100000000,100000000,100000000,18.420680753952364,11,10,5,5,4,Has parking,Prime commercial hub,4
1,5,5,5,Block Of Flats,Ikorodu,Lagos,15000000,15000000,15000000,16.52356082573315,11,10,5,5,5,Has parking,Prime commercial hub,1
5,5,6,4,Detached Duplex,Victoria Island (Vi),Lagos,160000000,160000000,160000000,18.8906843794481,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
5,5,6,6,Detached Duplex,Galadimawa,Abuja,60000000,60000000,60000000,17.909855136853043,16,11,1,1.2,1.2,Has parking,Prime commercial hub,3
3,3,4,3,Semi Detached Duplex,Ikeja,Lagos,95000000,95000000,95000000,18.36938746009113,10,7,1,1.3333333333333333,1,Has parking,Prime commercial hub,4
5,5,6,4,Detached Duplex,Asokoro District,Abuja,120000000,120000000,120000000,18.603002309079653,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
5,6,6,1,Detached Duplex,Ajah,Lagos,70000000,70000000,70000000,18.064005814299346,17,12,1.2,1.2,0.2,Has parking,Prime commercial hub,3
4,5,6,3,Detached Duplex,Lekki,Lagos,62000000,62000000,62000000,17.9426449591384,15,11,1.25,1.5,0.75,Has parking,Prime commercial hub,3
3,3,4,1,Terraced Duplexes,Lekki,Lagos,38000000,38000000,38000000,17.453096744006448,10,7,1,1.3333333333333333,0.3333333333333333,Has parking,Prime commercial hub,2
5,5,5,4,Detached Duplex,Ibadan,Oyo,10000000,10000000,10000000,16.118095750958314,15,10,1,1,0.8,Has parking,Major growth corridor,1
4,6,6,5,Detached Duplex,Lugbe District,Abuja,85000000,85000000,85000000,18.258161826219297,16,12,1.5,1.5,1.25,Has parking,Prime commercial hub,3
6,8,8,6,Detached Duplex,Owerri Municipal,Imo,85000000,85000000,85000000,18.258161826219297,22,16,1.3333333333333333,1.3333333333333333,1,Has parking,Emerging market,3
6,6,7,7,Detached Duplex,Isheri,Lagos,140000000,140000000,140000000,18.757152987716434,19,13,1,1.1666666666666667,1.1666666666666667,Has parking,Prime commercial hub,4
2,5,5,4,Block Of Flats,Ajah,Lagos,15000000,15000000,15000000,16.52356082573315,12,10,2.5,2.5,2,Has parking,Prime commercial hub,1
3,3,4,3,Terraced Duplexes,Ajah,Lagos,26000000,26000000,26000000,17.073607134447293,10,7,1,1.3333333333333333,1,Has parking,Prime commercial hub,1
5,4,4,6,Detached Bungalow,Lokoja,Kogi,9000000,9000000,9000000,16.012735246411598,13,8,0.8,0.8,1.2,Has parking,Emerging market,1
3,4,4,4,Detached Bungalow,Lokogoma District,Abuja,55000000,55000000,55000000,17.822843761378564,11,8,1.3333333333333333,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,2
5,6,6,6,Detached Duplex,Lekki,Lagos,320000000,320000000,320000000,19.583831556883045,17,12,1.2,1.2,1.2,Has parking,Prime commercial hub,5
6,2,6,4,Semi Detached Bungalow,Ikorodu,Lagos,16000000,16000000,16000000,16.588099342704055,14,8,0.3333333333333333,1,0.6666666666666666,Has parking,Prime commercial hub,1
7,7,1,1,Detached Duplex,Maitama District,Abuja,1100000000,1100000000,1100000000,20.818576017659826,15,8,1,0.14285714285714285,0.14285714285714285,Has parking,Prime commercial hub,5
3,4,4,3,Terraced Duplexes,Lekki,Lagos,28000000,28000000,28000000,17.147715103853763,11,8,1.3333333333333333,1.3333333333333333,1,Has parking,Prime commercial hub,1
4,5,5,4,Block Of Flats,Gbagada,Lagos,28000000,28000000,28000000,17.147715103853763,14,10,1.25,1.25,1,Has parking,Prime commercial hub,1
4,4,5,4,Detached Duplex,Katampe,Abuja,75000000,75000000,75000000,18.132998684833918,13,9,1,1.25,1,Has parking,Prime commercial hub,3
3,3,4,4,Detached Bungalow,Gwarinpa,Abuja,40000000,40000000,40000000,17.50439003707821,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,2
2,1,1,4,Block Of Flats,Owerri Municipal,Imo,190000000,190000000,190000000,19.06253463538792,4,2,0.5,0.5,2,Has parking,Emerging market,4
6,7,6,4,Terraced Duplexes,Lekki,Lagos,295000000,295000000,295000000,19.502485917693924,19,13,1.1666666666666667,1,0.6666666666666666,Has parking,Prime commercial hub,5
2,2,2,4,Detached Bungalow,Ibadan,Oyo,1400000,1400000,1400000,14.151983508870947,6,4,1,1,2,Has parking,Major growth corridor,1
3,3,3,5,Detached Bungalow,Agege,Lagos,12000000,12000000,12000000,16.300417291085605,9,6,1,1,1.6666666666666667,Has parking,Prime commercial hub,1
4,5,5,2,Terraced Duplexes,Life Camp,Abuja,30000000,30000000,30000000,17.216707972959764,14,10,1.25,1.25,0.5,Has parking,Prime commercial hub,1
4,4,5,4,Semi Detached Duplex,Apo,Abuja,120000000,120000000,120000000,18.603002309079653,13,9,1,1.25,1,Has parking,Prime commercial hub,4
3,4,4,4,Detached Bungalow,Ibadan,Oyo,43000000,43000000,43000000,17.57671069691365,11,8,1.3333333333333333,1.3333333333333333,1.3333333333333333,Has parking,Major growth corridor,2
2,5,3,4,Terraced Duplexes,Ajah,Lagos,47000000,47000000,47000000,17.665658180950928,10,8,2.5,1.5,2,Has parking,Prime commercial hub,2
5,5,6,4,Semi Detached Duplex,Kaura,Abuja,60000000,60000000,60000000,17.909855136853043,16,11,1,1.2,0.8,Has parking,Prime commercial hub,3
5,6,7,5,Detached Duplex,Lekki,Lagos,250000000,250000000,250000000,19.33697147982652,18,13,1.2,1.4,1,Has parking,Prime commercial hub,5
2,5,3,2,Terraced Bungalow,Ajah,Anambara,19000000,19000000,19000000,16.759949589762293,10,8,2.5,1.5,1,Has parking,Emerging market,1
3,3,4,4,Block Of Flats,Lekki,Lagos,52000000,52000000,52000000,17.76675429577647,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,2
6,6,7,4,Detached Duplex,Asokoro District,Abuja,1100000000,1100000000,1100000000,20.818576017659826,19,13,1,1.1666666666666667,0.6666666666666666,Has parking,Prime commercial hub,5
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,83000000,83000000,83000000,18.234351177809064,13,9,1,1.25,1,Has parking,Prime commercial hub,3
4,3,4,1,Detached Duplex,Victoria Island (Vi),Lagos,400000000,400000000,400000000,19.806975107572256,11,7,0.75,1,0.25,Has parking,Prime commercial hub,5
5,5,6,8,Detached Duplex,Kukwaba,Abuja,120000000,120000000,120000000,18.603002309079653,16,11,1,1.2,1.6,Has parking,Prime commercial hub,4
5,4,4,5,Detached Duplex,Victoria Island (Vi),Lagos,330000000,330000000,330000000,19.6146032154551,13,8,0.8,0.8,1,Has parking,Prime commercial hub,5
3,4,4,3,Semi Detached Duplex,Lekki,Lagos,41500000,41500000,41500000,17.541204009297314,11,8,1.3333333333333333,1.3333333333333333,1,Has parking,Prime commercial hub,2
4,5,5,4,Block Of Flats,Ikorodu,Lagos,34999999,34999999,34999999,17.37085861945369,14,10,1.25,1.25,1,Has parking,Prime commercial hub,2
5,5,6,4,Detached Duplex,Life Camp,Abuja,48000000,48000000,48000000,17.6867115897055,16,11,1,1.2,0.8,Has parking,Prime commercial hub,2
2,2,3,4,Detached Bungalow,Owerri Municipal,Imo,18000000,18000000,18000000,16.705882371415992,7,5,1,1.5,2,Has parking,Emerging market,1
4,5,5,4,Detached Duplex,Isolo,Lagos,70000000,70000000,70000000,18.064005814299346,14,10,1.25,1.25,1,Has parking,Prime commercial hub,3
4,4,4,3,Detached Bungalow,Agege,Lagos,38000000,38000000,38000000,17.453096744006448,12,8,1,1,0.75,Has parking,Prime commercial hub,2
5,5,6,5,Detached Bungalow,Lekki,Lagos,130000000,130000000,130000000,18.683045016112164,16,11,1,1.2,1,Has parking,Prime commercial hub,4
3,5,5,4,Detached Bungalow,Ajah,Lagos,35000000,35000000,35000000,17.370858648025116,13,10,1.6666666666666667,1.6666666666666667,1.3333333333333333,Has parking,Prime commercial hub,2
4,5,5,4,Detached Bungalow,Ibadan,Oyo,18000000,18000000,18000000,16.705882371415992,14,10,1.25,1.25,1,Has parking,Major growth corridor,1
5,5,6,6,Detached Duplex,Magodo,Lagos,185000000,185000000,185000000,19.035866388448003,16,11,1,1.2,1.2,Has parking,Prime commercial hub,4
2,3,3,4,Detached Bungalow,Lugbe District,Abuja,10000000,10000000,10000000,16.118095750958314,8,6,1.5,1.5,2,Has parking,Prime commercial hub,1
6,6,7,9,Detached Duplex,Port Harcourt,Rivers,80000000,80000000,80000000,18.197537205138154,19,13,1,1.1666666666666667,1.5,Has parking,Major growth corridor,3
4,4,5,4,Detached Bungalow,Karshi,Abuja,20000000,20000000,20000000,16.811242881518265,13,9,1,1.25,1,Has parking,Prime commercial hub,1
4,4,5,3,Semi Detached Duplex,Katampe,Abuja,55000000,55000000,55000000,17.822843761378564,13,9,1,1.25,0.75,Has parking,Prime commercial hub,2
4,4,5,5,Detached Duplex,Kafe,Abuja,89900000,89900000,89900000,18.31420851056532,13,9,1,1.25,1.25,Has parking,Prime commercial hub,3
5,5,6,3,Detached Duplex,Ajah,Lagos,180000000,180000000,180000000,19.00846741441004,16,11,1,1.2,0.6,Has parking,Prime commercial hub,4
